date,spent,recevied
2020-02-11,992.74,3664.13
2019-11-27,155.14,1938.37
2017-06-20,3516.27,2998.42
2024-02-25,1181.02,2547.77
2024-08-22,,2407.03
2021-12-09,,1210.16
2022-11-12,2510.24,3649.75
2016-07-06,1085.85,3624.99
2018-08-09,2808.79,2195.46
2020-12-11,2138.0,598.31
2023-02-22,2169.89,280.52
2018-08-13,2114.43,738.44
2017-06-25,2769.69,3772.74
2024-11-28,1302.99,4663.09
2019-02-18,,2356.81
2021-01-21,2024.71,1539.08
2018-07-19,,1456.74
2016-11-03,368.99,1424.35
2019-08-31,1547.94,4250.66
2024-03-28,2326.62,1188.09
2023-11-11,2589.72,100.38
2020-06-27,1744.18,2096.02
2022-09-24,1018.59,205.61
2017-04-02,367.14,4331.24
2022-12-01,758.32,1122.85
2023-07-07,1337.8,3873.65
2023-12-21,1615.88,3438.51
2019-06-03,206.26,1983.44
2016-12-05,477.25,3378.66
2018-02-09,2787.09,4113.47
2016-08-06,3168.02,3801.85
2018-12-14,1354.42,3172.76
2022-07-09,2835.18,275.46
2016-05-15,,4741.5
2020-07-04,3229.81,3041.47
2017-11-22,2400.72,1681.33
2024-05-30,2882.98,4849.16
2020-05-11,2611.86,1945.77
2016-01-01,,1038.87
2017-11-22,,4825.42
2016-03-14,2998.94,2861.71
2018-07-10,1295.29,1109.98
2022-05-10,479.78,3048.37
2022-07-29,3978.32,3972.32
2021-11-06,1723.86,3534.82
2024-02-05,896.82,3293.9
2019-10-25,1321.79,4360.81
2024-11-17,2410.44,1439.35
2022-12-15,,1318.89
2024-07-20,,785.47
2017-02-04,,2380.99
2020-04-30,653.44,2649.55
2021-11-07,2782.74,
2016-12-28,,3126.1
2017-09-08,1439.65,2369.09
2023-01-23,2969.14,343.63
2021-08-02,3332.58,2613.32
2024-01-26,1691.68,3283.9
2016-10-03,117.41,2207.94
2022-10-14,1268.53,
2020-10-20,1605.24,3953.43
2019-12-22,3332.21,1639.74
2024-01-18,,4670.11
2020-04-27,3920.56,3073.6
2018-05-13,380.35,4390.22
2017-05-01,1883.9,3957.24
2021-09-17,2888.74,173.15
2016-05-25,3952.21,721.1
2023-10-03,,802.4
2016-05-02,,2958.41
2024-02-21,1901.57,976.95
2016-09-24,3647.24,3014.21
2017-12-13,3132.27,1538.39
2017-07-09,418.12,4718.84
2017-01-05,3512.11,3624.98
2021-06-13,1914.78,1153.97
2019-02-16,1857.28,426.9
2022-08-10,339.65,1876.87
2016-03-11,402.17,4933.13
2016-03-30,539.52,2777.7
2018-01-27,758.88,1141.31
2023-07-29,,675.12
2022-02-05,,2951.01
2024-05-31,,3431.4
2020-12-22,3020.26,4614.5
2021-04-14,129.69,4098.94
2022-01-27,1829.71,3795.11
2019-02-20,3909.82,4668.56
2019-10-08,2095.92,
2016-01-25,3137.3,3333.53
2019-10-05,2083.16,
2020-12-16,298.44,
2022-09-03,2817.96,3368.07
2024-03-17,2926.31,2547.22
2021-03-01,2786.81,2391.63
2016-01-29,2432.79,3083.86
2024-02-03,,
2017-04-02,2592.76,3896.77
2016-10-26,606.14,849.81
2022-08-16,2372.45,2469.01
2016-12-02,2985.15,236.48
2019-07-27,934.59,3638.8
2020-03-06,3620.03,1934.39
2016-12-06,519.78,
2019-09-22,1834.65,2652.34
2020-06-15,2533.19,
2023-11-23,61.11,3579.92
2023-08-20,121.25,921.44
2017-12-28,1268.27,4609.92
2018-05-03,3057.51,
2022-08-02,3334.32,360.94
2022-12-13,829.78,3479.39
2019-05-17,583.56,981.48
2016-06-19,2619.18,2862.24
2022-10-07,2559.6,4645.38
2019-06-14,1239.94,2555.31
2018-08-03,3155.07,3580.81
2018-12-29,2174.47,1296.88
2018-12-28,3839.13,751.15
2018-01-03,2202.38,347.5
2018-12-20,664.1,1494.22
2017-05-06,2787.92,3428.75
2022-05-22,2395.65,487.73
2022-11-25,,2734.42
2018-12-21,293.82,
2020-06-27,1059.4,4206.42
2019-09-06,3160.0,2103.18
2020-01-14,1314.72,677.03
2024-11-27,1782.77,4945.67
2024-02-12,3142.32,3225.87
2021-09-16,2548.06,3923.65
2018-02-07,967.41,4302.5
2017-06-05,3881.5,3162.21
2023-09-18,2551.11,703.48
2020-04-22,2362.74,1227.61
2017-05-11,2090.14,4121.16
2023-01-26,2708.04,764.76
2023-01-19,285.28,
2022-08-25,3609.91,1251.24
2023-11-11,3159.55,2177.77
2023-03-16,373.93,1928.19
2022-05-28,750.87,3309.55
2016-06-22,,1049.52
2017-01-14,3843.58,4016.54
2023-10-29,1026.23,388.31
2020-06-28,2938.49,1637.6
2024-06-14,1325.7,1517.97
2021-03-16,2745.42,3080.9
2024-09-01,3808.81,4049.07
2024-02-16,2428.77,3098.19
2019-07-07,,4847.75
2024-08-31,1420.36,1156.84
2024-04-06,1578.96,1882.83
2024-05-03,959.37,744.43
2023-09-23,1559.27,4991.46
2018-05-31,,1840.37
2019-06-15,1026.77,561.1
2024-09-02,3868.36,3648.25
2024-04-17,2276.64,997.41
2024-01-09,1706.4,729.6
2018-03-11,1333.99,1444.71
2024-06-19,1315.1,1842.5
2020-09-04,3674.94,
2019-05-20,94.92,743.23
2022-04-11,292.94,720.55
2018-11-21,1747.31,4533.38
2019-09-17,3643.23,1367.47
2016-06-09,2578.5,337.65
2022-03-04,30.25,3085.08
2018-03-18,2165.1,3926.2
2021-03-03,197.8,1415.45
2017-03-30,2224.36,779.89
2021-09-29,514.27,398.53
2018-05-03,3398.32,4475.98
2019-05-21,3075.11,2145.18
2023-11-05,2391.81,2266.7
2022-05-28,,1931.15
2023-08-15,,750.67
2020-09-15,2716.89,4885.97
2022-07-21,992.24,197.0
2017-12-18,1182.3,591.9
2022-06-01,512.29,821.61
2021-03-25,685.15,1830.38
2022-01-29,55.39,329.53
2021-02-07,2705.47,4258.36
2021-04-04,519.92,
2018-04-26,2204.84,2426.99
2023-09-12,2707.53,3606.86
2020-04-13,1281.39,695.28
2017-07-31,50.97,1834.44
2021-10-02,1420.85,2467.26
2019-01-17,,3186.58
2020-12-15,384.98,1672.44
2018-04-14,1245.1,4004.26
2017-09-13,2494.76,3000.22
2024-01-14,,3547.19
2022-02-01,3908.33,1494.28
2018-06-01,1764.87,4902.16
2017-10-19,,62.74
2022-07-13,1619.86,1443.87
2020-07-02,60.36,1134.64
2024-08-28,909.09,4459.57
2021-07-11,3866.41,3657.09
2023-01-28,564.88,1079.28
2019-12-01,3484.43,1699.09
2022-08-22,2288.56,2519.9
2023-11-29,1384.82,746.17
2018-04-22,3704.68,937.26
2023-12-18,121.22,2489.3
2021-03-02,3588.34,1329.91
2023-06-20,765.2,1341.29
2024-03-28,651.9,1791.9
2018-09-21,1177.44,4570.05
2018-02-07,3281.31,3739.39
2018-12-26,292.69,1839.44
2023-08-03,2098.89,2112.38
2018-02-26,,1813.23
2021-11-21,3922.53,2922.54
2019-01-13,1563.87,3230.68
2019-04-12,88.43,1116.52
2023-09-07,1348.81,1283.43
2018-12-01,3174.72,1374.08
2024-08-20,663.47,4494.33
2024-05-30,808.87,1628.49
2024-10-01,1747.95,325.71
2020-05-06,2942.44,3905.5
2019-09-19,852.83,3806.97
2017-11-11,,4812.87
2018-05-24,1617.58,4853.99
2024-03-06,1963.05,4932.53
2020-08-16,2108.89,3942.08
2021-02-26,2977.43,3134.04
2020-07-08,,902.95
2017-06-18,3485.92,512.78
2021-10-09,941.46,4374.95
2016-12-03,,3560.74
2023-10-01,3493.11,3906.57
2024-05-15,50.29,3371.69
2016-12-12,1630.87,2272.57
2022-12-07,2308.77,4298.15
2018-11-26,1900.36,2081.83
2017-09-15,205.02,110.95
2020-12-15,1125.29,3223.62
2019-07-15,271.78,4523.03
2024-01-04,1723.76,208.91
2018-03-28,,4386.39
2021-09-28,3882.02,4844.7
2017-07-22,,3078.5
2017-07-04,2448.76,469.94
2023-03-02,1866.18,4445.8
2020-08-31,1348.36,
2019-03-18,691.03,4443.78
2018-06-12,640.46,2938.75
2017-08-07,2634.11,432.25
2023-04-22,3391.86,4613.12
2018-02-09,2518.43,3663.52
2019-10-20,3220.84,4917.51
2023-09-20,1599.41,4744.59
2023-06-25,191.96,4675.41
2017-03-28,,888.83
2019-06-27,770.94,3224.5
2023-05-02,2492.93,683.07
2022-11-18,3497.0,1619.57
2016-10-15,3223.42,744.79
2023-05-04,3293.82,4809.36
2020-07-20,2943.29,3872.15
2023-06-03,1032.07,628.33
2015-12-15,2751.87,42.55
2024-04-29,1557.34,3748.06
2016-06-02,1042.13,4843.84
2019-08-07,3786.61,762.72
2018-08-14,3558.83,
2021-11-23,,3901.52
2018-12-04,770.82,3685.43
2023-04-09,2269.2,749.04
2024-09-20,3543.3,2708.94
2016-11-04,1109.11,1382.31
2019-06-12,907.47,3117.38
2022-10-14,1427.02,2219.41
2019-08-30,808.69,1061.26
2019-09-18,52.04,4179.87
2021-12-18,1276.2,4625.43
2022-01-29,2562.73,2038.75
2018-08-24,959.55,3274.38
2022-01-22,3934.26,
2024-03-20,2191.37,1550.28
2022-03-30,2656.46,4750.4
2021-05-14,1363.62,3676.91
2015-12-22,633.8,3689.27
2016-10-19,2039.95,4190.29
2024-11-16,1420.79,3462.7
2021-03-07,2593.24,2864.25
2020-04-17,2353.76,2289.67
2016-09-28,885.13,3323.7
2019-03-26,,4167.51
2018-06-13,321.53,2799.98
2023-11-28,266.93,1041.21
2024-06-26,1110.03,3773.52
2021-11-23,3747.37,3458.89
2021-06-17,748.13,107.23
2017-05-15,132.76,4561.18
2019-03-28,160.2,4255.18
2020-09-22,,2462.51
2019-06-05,1932.21,3958.34
2024-11-13,2114.07,2262.55
2022-07-31,3184.32,1626.09
2024-06-09,1925.84,2438.2
2020-12-09,778.27,1263.95
2020-03-25,1729.8,399.36
2018-02-05,1744.91,1339.96
2017-01-08,749.4,2269.5
2024-09-13,500.77,532.87
2020-07-25,1342.99,1789.18
2018-02-10,649.39,3278.75
2019-04-17,741.28,4680.96
2023-04-14,,1907.63
2020-05-06,3132.45,654.54
2017-08-01,2174.56,2261.05
2021-07-13,,4443.41
2017-10-18,3542.71,2776.16
2018-10-06,2530.06,1864.47
2017-08-03,1748.75,2952.59
2024-07-10,1437.76,453.15
2018-10-22,,45.67
2016-10-25,,3688.1
2020-10-29,3705.38,480.24
2018-03-14,3719.56,2286.67
2021-06-10,,4207.61
2023-06-17,1393.12,1885.8
2020-08-07,,3035.06
2024-09-29,3175.93,3087.42
2019-12-18,3986.74,3057.48
2023-03-19,326.75,2575.27
2017-12-18,1365.41,4063.39
2020-04-25,781.14,953.06
2018-07-29,,1770.92
2017-08-24,3998.19,1718.37
2018-09-18,2357.71,2901.8
2018-05-31,766.31,4136.92
2024-04-25,3511.93,712.21
2023-09-05,3659.0,3659.81
2019-10-15,2847.49,645.05
2023-08-03,3775.69,962.46
2018-07-15,2106.56,3650.18
2023-12-08,3923.18,1647.27
2020-12-01,,2150.27
2018-08-24,67.47,534.6
2016-08-21,347.85,526.99
2021-01-14,3743.53,3370.11
2022-12-19,,1615.58
2022-01-09,,3502.17
2021-08-09,3921.29,2977.83
2017-02-20,1952.5,242.88
2024-04-17,2810.22,
2016-05-17,2035.33,805.12
2016-09-30,2266.57,1405.4
2020-10-28,1834.85,3153.16
2017-04-10,2978.41,4534.79
2023-04-09,2728.0,1842.97
2024-02-04,,471.0
2018-10-14,3064.38,4403.21
2021-01-08,3729.51,3018.93
2020-03-28,1571.99,4823.96
2023-10-21,166.08,4818.5
2023-06-01,2278.96,329.79
2024-07-25,265.9,2532.36
2019-08-29,,1807.97
2022-09-15,1088.98,4687.19
2020-04-16,464.45,4538.75
2018-07-24,1200.88,1469.98
2022-03-16,3219.21,4572.76
2021-08-30,1445.71,3566.37
2023-12-03,2077.84,2175.11
2018-07-18,125.12,4495.08
2022-07-23,3062.9,4712.01
2022-01-18,3244.48,3972.8
2022-06-06,2316.94,1416.45
2017-10-19,629.88,
2024-11-02,1577.55,489.53
2017-01-19,2586.95,1146.41
2020-07-06,907.54,873.42
2023-04-27,3473.6,426.76
2020-06-22,,1264.84
2023-07-10,2073.93,4925.33
2017-04-05,3387.72,3033.35
2017-02-27,,4933.28
2017-10-04,728.33,3436.39
2021-08-29,2271.17,164.75
2018-03-29,2956.65,
2018-12-02,956.28,477.02
2019-07-05,888.28,1959.26
2017-07-28,3427.08,1989.46
2021-12-21,860.16,4883.87
2022-05-10,1211.29,4344.11
2018-03-12,3447.83,4218.12
2023-01-31,346.88,378.13
2016-08-14,,612.93
2018-09-09,393.0,979.55
2019-06-30,1156.6,2878.94
2023-05-24,1884.79,2256.18
2024-08-22,3506.94,1441.17
2018-03-29,2231.02,3303.47
2023-01-23,2866.16,1462.99
2022-02-28,,405.49
2017-09-07,2204.21,4535.15
2019-11-25,888.37,2530.78
2017-11-30,867.59,1806.93
2017-04-27,122.74,3060.27
2019-04-21,3366.29,3462.9
2020-06-06,,2109.65
2017-04-04,334.02,
2016-07-13,2920.31,897.57
2016-01-22,2310.07,2637.21
2019-05-06,3572.28,794.61
2019-10-08,690.13,2799.54
2017-09-20,40.37,219.73
2019-08-04,2886.77,800.26
2020-09-27,3134.95,1876.61
2019-09-03,3821.39,360.0
2020-03-06,2227.22,4537.87
2018-01-29,1384.14,1849.12
2024-06-05,509.56,
2021-03-27,145.62,4465.99
2022-12-11,1851.66,864.88
2024-11-12,673.86,3864.8
2023-08-23,1256.03,1002.66
2021-04-09,3087.56,4503.34
2019-03-17,,1442.87
2020-08-28,2074.73,3044.04
2018-10-14,204.68,4236.17
2021-12-17,528.1,554.05
2022-02-23,1855.07,4790.36
2021-05-07,1060.68,4701.65
2023-06-24,3945.62,4371.36
2018-05-23,1661.07,1763.82
2019-09-20,3222.63,4096.08
2021-09-16,2259.12,1442.87
2022-04-17,1035.33,899.61
2017-03-05,555.04,3961.98
2016-04-15,3912.75,4070.28
2018-02-28,,4887.76
2021-01-20,3717.39,2103.99
2021-06-27,1639.14,137.42
2018-01-23,,71.35
2019-03-04,3028.69,
2022-01-31,926.64,3535.71
2017-05-28,517.27,4159.73
2022-03-01,3174.11,
2023-11-18,2729.76,941.56
2020-09-11,2114.22,4111.84
2021-02-20,2263.82,3841.84
2021-03-11,3173.61,2385.13
2018-01-10,298.11,1669.74
2021-03-17,1770.04,3710.04
2021-09-17,,4866.96
2020-04-14,3299.03,3367.42
2023-08-29,1050.06,3130.06
2022-06-09,,3920.77
2024-05-13,,3228.49
2023-11-11,2553.7,4052.97
2021-06-02,552.23,2699.03
2018-04-17,1196.54,4001.39
2018-05-07,1475.78,4128.23
2024-05-20,3454.25,4470.77
2018-02-15,3920.39,4459.8
2021-04-29,1792.82,4619.47
2021-09-16,595.65,3945.32
2019-06-02,212.52,4598.59
2022-01-25,1957.14,956.24
2021-04-07,1479.0,1027.43
2023-06-08,2014.26,4371.21
2024-03-05,1330.8,
2016-07-05,2315.92,3044.07
2023-05-21,3296.09,326.03
2022-09-09,501.82,1217.03
2023-04-05,680.28,2858.78
2018-04-03,2539.62,4181.53
2016-06-14,3853.64,50.09
2022-05-23,2579.24,1302.17
2023-05-01,547.22,3087.66
2018-09-30,521.87,4955.99
2021-01-27,1688.22,3024.82
2018-03-28,1489.86,3292.37
2020-09-13,,
2024-03-13,359.43,
2016-04-22,587.56,3390.92
2019-10-09,3425.59,4855.2
2017-02-20,,3027.46
2019-08-16,3970.24,4497.16
2024-03-07,1896.68,1331.12
2021-09-17,3223.28,453.82
2020-06-15,3404.33,4326.48
2019-02-27,1938.01,411.27
2023-05-19,491.79,481.4
2017-01-24,611.71,2844.69
2023-11-29,2855.58,3797.34
2018-10-21,2730.22,3370.67
2022-07-13,357.31,2331.55
2020-12-31,2511.31,
2018-10-18,508.68,2983.55
2024-02-10,2280.33,4761.52
2017-01-18,400.84,1144.94
2024-07-26,1790.42,3418.31
2021-08-27,,3195.98
2017-04-03,3153.03,1240.03
2024-04-23,3248.15,2907.95
2018-02-06,3490.9,4570.11
2018-01-15,2696.46,2344.02
2021-01-19,3071.59,4866.89
2018-11-22,3843.38,3246.83
2020-09-20,2052.55,2542.77
2022-09-24,1210.31,3522.79
2020-02-09,510.7,3637.38
2022-11-10,2327.62,2011.45
2018-02-14,3642.36,549.23
2017-05-10,,981.58
2023-04-03,3593.58,3237.7
2017-12-16,,4892.61
2019-04-25,2750.56,1913.72
2021-08-28,2795.75,1614.18
2019-09-17,462.1,314.88
2019-08-20,1694.36,4352.45
2020-10-11,598.95,3162.43
2019-05-07,2153.52,3742.62
2016-10-09,664.04,972.35
2019-07-01,2297.47,1813.95
2018-09-29,3009.89,456.84
2019-09-10,1764.99,4229.94
2020-06-02,1318.17,3627.02
2018-10-24,1864.63,3473.62
2018-11-19,,158.75
2024-12-04,3434.97,823.46
2016-11-10,1992.94,3305.38
2022-07-28,2972.55,2212.17
2018-10-09,2816.47,2281.73
2023-01-15,1913.05,1166.76
2021-02-07,2104.66,3555.12
2024-08-24,1535.64,1356.32
2018-03-27,2758.8,2912.08
2018-04-09,,2946.98
2016-04-23,,
2016-07-25,1643.87,4979.01
2019-08-03,2314.24,4591.59
2023-08-30,418.5,2454.66
2018-09-11,1505.79,4498.51
2022-12-31,727.28,80.43
2019-07-19,2966.79,4594.36
2018-02-18,96.19,3110.69
2021-11-21,3653.04,433.74
2023-10-29,3811.45,1970.36
2022-02-16,1576.62,4445.17
2019-08-04,181.56,497.71
2024-04-19,2358.21,3054.69
2016-02-28,1179.89,2240.06
2023-02-20,230.62,
2020-08-23,3357.28,4258.15
2018-06-04,1811.66,2872.07
2022-05-09,2852.8,3582.88
2017-03-07,,4498.35
2022-12-24,316.02,3941.58
2016-08-23,167.19,3273.69
2020-08-09,3442.25,2795.21
2018-01-11,2468.08,3671.26
2017-12-07,2038.53,3027.68
2017-08-18,158.57,4945.29
2021-05-16,106.16,773.5
2020-12-06,2531.82,779.61
2020-08-07,2022.45,3100.73
2019-09-04,,4173.09
2022-08-20,1756.57,3870.95
2018-10-17,2211.63,929.03
2021-12-28,3332.73,4353.31
2024-10-21,37.6,4203.62
2019-02-17,3738.31,569.47
2019-02-21,3996.59,2613.21
2020-05-08,,2704.31
2016-07-06,2064.98,3121.64
2016-09-24,3342.2,4731.9
2017-07-22,3783.22,1140.23
2023-07-31,3037.86,
2019-12-23,2834.08,2939.34
2021-08-08,1923.14,2464.22
2019-06-03,1291.14,2414.74
2018-10-03,3894.91,3285.54
2023-04-04,988.37,
2016-12-16,1801.73,951.41
2019-09-30,645.49,338.09
2017-03-19,2402.95,3999.33
2017-04-14,2559.99,4600.26
2022-11-09,3873.69,3303.41
2022-09-23,1740.63,3084.63
2023-12-20,,4147.41
2017-11-05,2461.34,1753.34
2017-01-16,512.52,2123.19
2022-09-07,2035.52,
2022-02-18,949.81,327.84
2024-07-25,3455.98,3525.44
